"120201088801701025","120201088801701013","synthesized35","synthesized19","synthesized51","synthesized27","120301088800704111","120201088801701054","120301088800704030","120101088800401027","synthesized24","synthesized8","synthesized15","synthesized48","synthesized9","synthesized36","120201088801701053","120301088800704038","120301088800704088","synthesized18","synthesized45","synthesized13","synthesized28","120401088801602149","synthesized22","synthesized1","synthesized54","synthesized25","120101088800401056","120401088801602016","synthesized41","synthesized34","synthesized10","120301088800704009","synthesized43","120301088800107120","synthesized21","synthesized29","synthesized53","120201088801701043","synthesized26","synthesized47","120101088800401068","synthesized6","synthesized20","120301088800704017","120101088800401080","120401088801602044","synthesized2","synthesized44","synthesized52","120301088800107021","120101088800401002","synthesized30","120101088800401091","synthesized31","120201088801701001","synthesized33","synthesized12","synthesized7","120301088800107096","120301088800107003","120401088801602037","synthesized40","synthesized16","120301088800107039","120101088800401096","synthesized5","synthesized14","120301088800107200","120301088800107143","120201088801701019","120301088800704054","synthesized49","synthesized4","120301088800704122","synthesized11","synthesized46","120201088801701050","120301088800704079","120201088801701031","120101088800401015","synthesized42","120101088800401037","120101088800401011","120301088800704062","synthesized17","synthesized37","120301088800107171","120301088800107077","synthesized39","synthesized32","120201088801701037","120301088800107058","synthesized38","120301088800107176","120401088801602002","synthesized3","synthesized50","synthesized23"
236025.130193163,40861.4376452133,72821.1526591581,26831.9332354027,63820.3951549283,65790.1051990838,1311105.97899209,1940876.45702868,300226.653405519,37497.7685124007,22461.3662438966,39475.2965641584,35338.7137573508,43172.3073639182,39338.8337777927,31310.1681273199,33304.0672288175,37699.7369032348,43517.1844169749,24218.4089389229,29942.455053339,66759.5697036669,132202.006599897,27374.1771702166,55840.3881821882,108446.717283665,30501.1654078837,29956.1904382262,251981.168435755,5334.00964996646,47539.4300117814,83608.4745891878,1312715.84104436,31658.0489077282,36768.4492316698,733174.235814947,108883.697160786,47409.107469646,185633.779513864,23717.8929058472,69175.1471019116,30741.629586498,149152.281280062,34447.2235169681,143755.94403016,49338.4790248675,214907.681373846,15902.7721415552,114665.060628781,72980.439855456,29322.4591734385,261702.593450018,42893.269966984,46043.5449007719,185419.497052737,100186.640681127,46657.9796460732,59788.5400089613,44794.2879404966,76439.4570339477,1040751.61416468,257240.987334758,25617.3802782675,5308.4663840296,64740.4375849767,645484.194990733,28727.6685095183,1594725.33647362,39284.0421434417,192357.733854725,46299.9549285805,90429.4594331239,403409.495474622,38430.1983638195,38354.7575450506,385463.271673202,49215.6231844896,72265.3207501959,351972.726704645,0,133010.991908146,79187.1718780397,46502.4468342027,14147.9863835484,44428.0603989215,295543.645801931,54250.9199237423,30516.699300019,87959.2657958535,58788.5951889914,37227.159962863,61565.4007737303,41978.8353354867,46967.7046820022,165472.174417859,29161.8231013543,66659.897436645,42390.0812471255,166690.112708163,39983.4205531311
195697.727057586,170560.032587919,91549.9996434817,155280.355778709,75134.6518204256,190431.360583871,1209396.7386795,1866859.6040487,247795.770713888,97392.7724992814,155367.507473382,93592.8094234034,151307.26788945,169100.643197836,94451.6451645534,142584.781450111,115858.384173956,155272.713834807,163720.383551929,144104.146659093,137671.765536181,191509.170601103,102555.032926271,148973.90234188,84251.7388836495,24576.9072674652,123228.377049276,137651.692236518,119214.749081988,136961.286956106,168977.81355448,50238.1752621301,1237684.44950587,119707.17771493,153763.394451361,655690.55927261,92174.1966213708,168812.227769055,52625.7663916765,120272.510127536,194186.398981981,140835.213260692,45548.4936597548,99791.2743485931,12600.0938412717,171238.441636272,81978.0473045484,141315.537201901,22153.9658128879,65063.2907451699,131386.2742469,214371.310669254,133333.054397961,167063.5207554,52411.5523921838,113852.75674594,86761.2521871329,183646.1744386,119542.401076225,58786.1361440247,969032.643408028,211766.993299902,146083.9828505,130606.959178836,70094.2931972614,571480.049205943,108739.495333314,1519496.54798878,157716.399641355,139702.374448098,95889.8703320654,42654.2056713745,290477.991050095,106836.389324124,106952.881488657,330656.670315965,171085.773548922,65836.4092991585,219562.026763104,133010.991908146,0,58398.7861861547,167652.90238541,119821.333570293,164941.208106551,163758.643100448,177181.029397976,140057.702094774,49142.1175002692,92978.9331453243,154518.756717401,120935.002642973,167723.844481825,168249.620098252,32606.9211252646,157884.931195035,84933.2901375988,101084.858352002,43331.1094395152,104502.952179354
219974.532680611,113841.019897322,68894.3389234869,98696.2685856641,16872.4620926256,132455.305527062,1262641.04953518,1911599.86727507,279155.444408774,49411.2851017912,101522.394156302,40916.085586823,93285.1714507589,111625.189706782,39975.8398927435,84546.3203452116,57762.5702203308,97256.5343356686,105715.868453004,86751.8844343491,79626.7177023275,133535.707399301,112717.820244525,91567.7299250824,26039.4024468861,35889.5844932184,65150.8622276173,79613.3063099862,176710.304111054,83832.5998700388,110979.942205781,11817.0379360017,1282418.30149969,61623.947713166,95745.0061500924,700393.148787377,92179.8146516,110814.170436934,109744.604065785,63050.0410122533,136213.942253559,82795.8947372546,89847.5915678197,44746.1364652645,67174.9068466112,113241.547811604,139339.045111453,84948.0869842091,37293.9058156682,6727.73720520563,73324.9986049563,242517.667811986,92543.7654273196,109061.466490448,109527.597062412,103091.322905908,33267.0676073311,125664.881916995,80764.356292171,5589.97814911703,1012310.4196797,238999.572666988,88693.0522928216,77948.1640146904,14881.2703577977,614649.388050693,52219.8921022443,1564491.82545586,99703.711031316,166413.559278515,37740.0517697564,23453.2777661819,345639.616879469,48714.6905882391,48831.5516323572,364577.220466698,113088.703502274,7518.95359244122,277190.065174444,79187.1718780397,58398.7861861547,0,109653.390584305,67721.6607378866,106938.254165445,221846.205708901,119197.22805509,82017.0240496295,9375.95568201194,60758.3308993595,96499.4899647612,89556.9895236343,110254.532471239,110250.860420745,89294.5739902237,101267.692331966,57431.7400171184,42947.7838281115,98930.2233958371,46373.8265089304
282159.778206694,17352.8714043205,119102.469342495,20835.7329530886,92781.1390328177,22805.4718147214,1356933.22686504,1987094.98904019,346483.695622309,80649.5508051243,37935.0359337233,77747.283072712,16368.3526745182,8538.45982809168,75252.8186481149,25109.15957102,51891.5368593574,12396.9996283399,3937.89587034937,24923.1161440929,30026.9136953247,23882.4542992523,178664.56377709,20280.2227077545,83619.1500352838,143803.625925458,44503.43801997,30055.8803810522,286362.706116534,46891.7366066657,1326.72356852334,117566.962074312,1359040.47941514,48029.9297652184,13908.5400050881,779651.685671282,155271.48713921,1164.74757384916,219396.769218481,47914.6400057383,26563.684395829,26857.7180081428,190602.314970482,69894.1459220156,176828.045327118,3607.53052538382,248991.336503432,31248.416406882,146947.11420035,102926.061490245,36336.0698314499,307945.405032374,85714.8108307728,696.338762515032,219179.761134517,146363.360187535,82906.9159071685,16011.612550975,90527.0379326114,108871.606948413,1087001.838844,303441.043799004,22945.7567949112,51626.3119403287,97713.0059065254,691925.752344449,59901.1230372559,1641024.63868573,9949.80874903851,238844.26090391,71920.7296259321,126852.167160577,446955.752712873,60939.2070132019,60822.3593004064,431547.630633492,3455.32027386627,102142.763073157,386843.289416613,46502.4468342027,167652.90238541,109653.390584305,0,59360.2793299953,2715.29280868075,331383.974828017,9567.34160002344,27636.6494128153,119021.506158992,104790.533715305,13158.3870716691,106889.243131888,8388.70275733509,598.288732014573,198947.662164671,19398.4361654119,112166.662647188,66706.5682461645,205482.730544914,63280.0310930826
224723.146959733,54942.6123136911,59823.5783297382,40576.2572239906,53453.5030532818,79516.2252567757,1297668.2899657,1929228.42679039,288661.239006146,23423.4010381438,35723.7058384115,26975.3790641044,46425.9364496426,56795.6790746961,27937.3284957618,40548.386807454,32079.5865395569,49377.3071634897,56085.1709469955,35386.4642043743,37732.3945243087,80506.7008198792,119578.477,39398.4259560533,46442.6788239993,95262.5342577935,32487.9929603949,37735.898574508,238541.599675936,17241.1867964562,60481.4684860443,71041.2093277,1300893.77828558,32084.1116500945,48236.72607456,720949.979983108,96053.6664185691,60340.9082008073,172416.448168776,23838.1760980095,82970.4179325327,39500.0528446258,135021.504388647,23915.7957912208,130826.741181562,62410.9681301844,201570.996069631,28122.9974149289,102116.948010237,61875.7368212278,34813.2019335409,250190.118765953,38120.3831902919,58862.1207625032,172203.210781762,89174.7830812646,34532.4860534004,73352.2190784231,35759.8686295894,64454.5396967313,1029074.54787834,245809.437185187,37133.3523820468,10831.0925933157,52946.0129876984,633406.437322212,22169.7738656504,1582944.96970545,51264.525935244,179806.845044195,38824.1545627919,77169.2179749735,389353.118730053,33845.5296227825,33807.9011597846,374138.846556553,62279.7949264497,61208.4840075852,338380.858997414,14147.9863835484,119821.333570293,67721.6607378866,59360.2793299953,0,57092.9553006248,281855.628547289,67596.4522681542,39049.2020304055,76106.7267701666,45433.4800915934,48802.6703478402,52558.3568249561,55550.8367056517,59864.2092891076,152369.755288147,43003.9347072534,52944.9607979162,36129.5329468275,152757.275209655,34674.1716533727
280268.795935732,18005.7609652156,116881.657248259,19344.8125279392,90066.0110091786,25520.2937527037,1354570.5028754,1985187.16257855,344554.17136911,78188.1939494578,36990.4027384178,75140.3070880487,13653.2417638433,9448.57915673854,72608.3567675205,22394.3356139893,49176.4657017298,9681.92507688018,1224.24000039843,22400.5393224629,27311.7604860249,26597.6219179974,176507.387430743,17842.7534055463,80904.1074927626,141099.176410663,41788.3996064837,27341.6080822477,283647.5553882,45033.9251491228,4041.88282459938,114860.129468602,1357088.47138494,45314.7811861608,11193.4364888243,777599.984390401,153076.131782736,3876.9055678764,216681.621459516,45244.1273235825,29278.6254708553,24142.5800168081,187987.293708338,67256.7034009063,174112.901776237,6314.66342057717,246276.186849253,28993.1943085992,144231.975761836,100210.932470275,33621.5208018199,306019.984761857,84183.2285459289,2155.61975815639,216464.611769641,144445.864849988,80252.1443437887,18726.7995693673,88675.7120238197,106160.043733531,1085080.66410972,301530.378785459,20442.4455599922,49592.0107683929,95008.1601277903,689906.363373484,57240.4009720196,1639084.1580845,7234.70584738562,236705.310639445,69205.6154177673,124162.362654103,444399.250529411,58224.1095200108,58107.2736342327,429677.561236031,6162.00545507983,99427.6124080109,384128.144361869,44428.0603989215,164941.208106551,106938.254165445,2715.29280868075,57092.9553006248,0,328670.741472751,12276.3215087156,24921.53764229,116306.35290055,102519.289818714,10444.5861552214,105122.084847875,8903.18916675896,3312.95821350962,196232.51119249,18181.3102749627,109823.252928438,63991.4276231125,202804.438252293,60564.9354403284
231974.079152373,334078.659100096,239791.010493697,318792.403039742,238694.045229147,354171.746222655,1073429.45183907,1760148.26603872,245591.166773493,258662.783396623,317572.853514072,256552.612008005,315027.700937671,332833.370741305,257825.357213589,306296.742672082,279537.049731253,318996.056412123,327449.204868332,307832.75855697,301380.190204693,355250.803807872,211465.888636949,312708.148252467,247847.379329914,187904.745817108,286918.272052348,301360.986710534,46473.5998527911,299090.395128399,332709.609512745,213962.7919368,1133955.94071052,283393.377711847,317485.65396823,560757.420335211,219577.642951219,332543.926134929,112440.843018353,284010.195510606,357928.103667367,304546.738898002,152430.784849652,263210.928007292,154821.967288999,334970.45414969,83090.854216798,304807.214828487,184622.442995587,228563.371687582,295084.734463711,232809.415959087,287728.075975386,330793.267708142,112656.520463674,244489.989160186,250073.284772128,347384.843898308,273903.366743248,222527.496157305,873216.89716736,233848.479213769,309819.130466025,292638.064648418,233834.187483472,485683.645227443,272398.88532559,1413198.80341899,321441.413270868,195631.423952924,259528.736905105,205512.401432319,164428.191237649,270498.389098507,270615.124621134,301626.040008582,334817.709081967,229344.573556499,57058.7315892078,295543.645801931,163758.643100448,221846.205708901,331383.974828017,281855.628547289,328670.741472751,0,340917.681200228,303768.487580117,212492.474569851,247106.68029289,318240.477254578,269538.850199157,331457.270094619,331981.021344974,132785.282902879,321400.485231465,238033.675548141,264735.880210746,130147.465453729,268160.012497758
288907.769488418,18355.4637342284,127059.532723914,27604.9829946439,102325.702288126,13308.2890578081,1365245.21018762,1993812.92555685,353346.294539943,89416.8673824046,42487.3502534645,86962.2334757355,25918.055767472,11524.9081998249,84579.4299319717,34663.2149391682,61439.4390321344,21948.5602891934,13496.9282079018,34037.5298733599,39573.058636265,14361.6177935164,186359.298879659,29243.8371969802,93166.8194119445,153311.933896551,54052.456356309,39586.4310715684,295903.023154035,54002.7114666863,8245.30118952202,127084.174303873,1365919.73319325,57573.9742647951,23459.3352416716,786892.340990672,163110.405372408,8411.04474538974,228937.352985912,57325.8394059256,17056.9810875378,36404.4696884553,199813.801374419,79212.3156599956,186370.306813995,6050.73962486438,258531.788236816,39631.9213756606,156489.911895436,112470.169351556,45891.3897309571,314804.197447962,91535.207873009,10189.8508731574,228720.344230051,153296.767789032,92264.9555882801,6513.42629265208,97356.0308516019,118404.221735229,1093778.62682742,310250.816277133,32015.8926276105,59208.2969760967,107225.343755509,699057.660328429,69286.6380199312,1647859.84267155,19502.8471436075,246450.340278237,81460.0379313458,136312.477103631,455953.490110597,70486.0408410908,70369.210620407,438188.665913877,6201.0994678677,111684.563797593,396384.707840159,54250.9199237423,177181.029397976,119197.22805509,9567.34160002344,67596.4522681542,12276.3215087156,340917.681200228,0,37183.2568036244,128562.999798002,112928.236164305,22719.150773636,113400.170369483,12490.6184548729,8971.8592526328,208489.621088406,25582.1106732571,120525.994567007,76249.4840239897,214901.232221778,72826.6266301308
263585.727918661,34997.5259893873,97671.6170285469,22652.0060927509,65144.8481804007,50440.4805565746,1332946.57714299,1967764.47405646,327364.808833828,56689.2508241708,37515.1112429036,51734.1837401746,11268.4344300839,30467.7456992888,48700.3986728544,2557.18625817226,24256.4531449414,15239.7980712723,23699.0630753498,9736.42576742013,2391.36642201368,51519.0803761618,157515.702094672,12417.4261408405,55984.1617668704,116299.21671254,16869.4039790068,2519.30388081379,258726.112718805,33900.6798166082,28963.2236683242,90038.4025288165,1339295.88664111,20393.4366745007,13728.1777791405,758962.795975998,133819.713712447,28797.483241752,191760.172833212,21267.228928434,54199.0232657655,780.743994074224,164136.816954385,43497.4096181387,149191.519572926,31227.5806059458,221354.734321678,16803.5163583302,119310.623413554,75289.6927345625,8722.96052239892,288940.29116075,73397.2840114527,27047.8161469825,191543.165582951,128199.421831293,56155.2721046552,43648.1791416645,74209.074558306,81282.7480091494,1067607.931491,284604.49719441,10473.8338784586,35470.1988321251,70218.388628638,671600.237017678,33232.5017237351,1621377.05519915,17687.0281807988,217673.652274418,44284.754937447,99537.8078918924,421026.775608767,33303.5659538205,33186.7088839297,412951.383975672,31074.6798147897,74506.1940497931,359206.743829973,30516.699300019,140057.702094774,82017.0240496295,27636.6494128153,39049.2020304055,24921.53764229,303768.487580117,37183.2568036244,0,91384.9130674949,82928.5889691741,14487.9749426305,91107.3511918369,29149.1129915146,28234.0886030536,171311.11499501,24483.79519408,89303.0012514738,39069.9938872919,178273.377015099,35644.3080916658
216415.222103583,123109.608542456,71097.8188229468,107940.074968775,26243.6518387859,141824.492320304,1254700.57412166,1905303.45371562,274670.686891118,56650.4863220863,110360.265155259,49149.1831709042,102653.179662444,120968.938024287,48635.4593392915,93915.7522652835,67132.2652511775,106624.57757455,115083.947840115,96078.3652586277,88994.6084215687,142903.938889303,110354.713053612,100900.07850943,35413.0981228676,27321.9174250798,74520.4909876946,88977.4944493062,167341.212116043,92495.5760025332,120348.068021466,9265.45089313339,1276095.36309907,70991.5905571785,105113.018367405,694004.949346001,90984.3647260092,120182.27116705,100375.280048494,72340.5789361718,145583.125898149,92163.8066810098,82301.682031626,53585.4893386719,57807.3267856163,122610.8240614,129969.836434422,94148.516667086,27927.5906153967,16100.3033547462,82696.023228656,238438.412074665,98910.5268873728,118430.753244426,100158.266756766,104024.329936621,41580.227122028,135033.071857194,86573.2878049773,11679.9202243058,1006225.76601155,235051.938335384,98021.5591364971,86498.3492667222,23234.2710955642,608507.671722207,61386.2001844274,1558136.34766219,109071.770415217,162174.232752693,47103.135281677,18361.2626445911,337225.314647638,58084.552341261,58201.4216750467,359827.876183378,122457.964084527,16878.8286553987,267822.097225822,87959.2657958535,49142.1175002692,9375.95568201194,119021.506158992,76106.7267701666,116306.35290055,212492.474569851,128562.999798002,91384.9130674949,0,64681.4901258708,105868.840857786,94046.6374177595,119596.436298462,119618.967648998,79926.6758113032,110517.539104731,60168.1216547941,52314.961405495,90170.9390530079,55743.7587854048
181490.462966775,99241.0199223178,14796.6433709232,85616.8187728255,56989.533433314,124568.839683156,1252334.17452523,1884930.61249786,244813.631030415,27532.6194566968,76801.9918144625,37851.6811778216,91465.8120455063,101953.095060507,42656.5059177733,84790.7829547252,67336.9330870119,94611.021847907,101503.843008216,80619.279357315,81203.314699827,125530.413636551,74587.5977370993,84781.1676765848,56971.7874507554,70680.9599838291,71577.9651391428,81192.2223554949,206269.383438501,59965.9145515097,105907.818251567,55913.5440624291,1256401.42093933,69486.1931209626,93406.4987869355,676048.55566419,50900.9783692715,105767.930580586,143084.716481278,63380.7730546754,127925.572102268,83497.8777397734,95786.267725618,45239.2784907538,105376.592105203,107824.70108436,170652.957131631,73546.308221681,81807.8265943319,58705.9136028711,76829.1751171118,206506.244391896,41020.1029418577,104294.72612889,142885.559535423,48838.9713217255,40289.7803662579,118564.633477967,27064.4839261042,55288.2343302816,984781.788276249,202276.881949636,82426.552926626,54064.3164940509,49300.9656184003,588672.427313533,53811.0089031939,1538492.019186,96579.4449049775,134763.01839702,59044.7248140329,54689.0852519787,345759.301764653,62940.4544696749,62990.9071877387,330570.060354736,107694.792176269,58511.5916859026,304127.402647483,58788.5951889914,92978.9331453243,60758.3308993595,104790.533715305,45433.4800915934,102519.289818714,247106.68029289,112928.236164305,82928.5889691741,64681.4901258708,0,94007.8911500226,29574.811838454,100744.579235195,105293.136828379,124580.36119739,87930.7701374889,9120.10236374057,60676.7676845061,117001.888963352,61967.5470181941
273129.271081301,23465.835434023,108554.069961808,16773.4619891426,79627.1240720105,35955.842318652,1345499.56511543,1977870.306735,337236.859530494,68904.4378704589,35122.883115918,65201.3157076904,3236.04431855807,17018.8691129029,62501.600859222,11953.2702081046,38736.9791539405,841.033003759981,9223.1012832079,13416.7297741719,16877.6062993943,37037.5549191278,168365.929831049,9927.54252337933,70463.6223659642,130705.776925678,31348.6589015879,16929.196390901,273209.653711381,38844.9554100204,14484.5057047835,104457.327827078,1349608.68320213,34878.5589432505,839.956258336177,769750.757041014,144800.991996387,14318.9894280382,206243.796704665,35051.0475820356,39714.4813357794,13709.3315571572,177961.622917189,57181.5398986519,163674.375782126,16742.1076633199,235838.32302615,21354.372323853,133793.3657466,89772.1147146165,23178.3607113613,298731.915551813,78891.59281997,12562.0499224023,206026.790123585,137323.565560628,70090.152215972,29167.1645808476,82008.4107024638,95736.8972690089,1077726.75363172,294302.546443749,11748.6482250542,42490.7301489267,84614.9623803273,682188.463174739,47070.8593696354,1631644.78370245,3224.70230016318,228596.55821452,58771.0492397155,113833.424757966,434588.77728771,47784.8289343074,47667.9813958153,422573.804095466,16589.2389916517,88990.2198969557,373689.483141884,37227.159962863,154518.756717401,96499.4899647612,13158.3870716691,48802.6703478402,10444.5861552214,318240.477254578,22719.150773636,14487.9749426305,105868.840857786,94007.8911500226,0,98729.3321775744,15848.1785889347,13755.6710036237,185794.026105527,17092.1004039699,100988.427834501,53554.5204373843,192517.944430034,50125.6961776209
175537.342547757,96853.8437140628,30263.6686394824,86139.8404056997,83539.9234936642,123099.598759238,1256581.20224958,1880418.04026923,240026.643267329,47048.7967011141,72044.4800029884,59279.0062562025,96902.8544476074,101898.450934038,63796.0634380579,92319.8896628429,82563.1477953992,99170.1174133605,104339.794832649,85772.7750538891,90011.4152539939,123919.350756374,77119.9949959447,88824.4471030444,81559.4137341593,99583.6722126233,84522.503229377,90008.3350361434,230514.362445825,60131.2649177612,107766.97523157,85399.6654158897,1252566.33630115,83511.9058130748,98294.4296464161,673963.595803523,56600.1572788998,107656.810664177,169382.736822783,75739.4043625605,125967.8643713,91475.0978968232,117108.290373313,64249.3474826636,133465.548916522,109284.062228402,195929.114734361,77425.4252727694,111097.667048075,86815.4666205503,87370.1028678191,201492.124823771,23477.0493282915,106500.362004153,169191.814462346,40498.3396382731,64276.7456281746,118044.715147857,16901.7056611045,84213.4799904395,980391.694205888,196904.578135995,87170.5912401564,56322.8656212156,76987.0386490811,585970.243259885,69778.100280302,1534486.89517442,100619.832063065,135476.144203737,80491.3029388238,84132.1726213264,357490.860989729,81021.3992011887,81035.0706324361,324794.589337946,109180.7067075,86525.6003469721,326561.888277232,61565.4007737303,120935.002642973,89556.9895236343,106889.243131888,52558.3568249561,105122.084847875,269538.850199157,113400.170369483,91107.3511918369,94046.6374177595,29574.811838454,98729.3321775744,0,100932.465753954,107283.429203574,151699.611852711,87916.1204317499,36261.1765625272,80556.0423196103,140458.846315596,80782.8977944088
276431.663193036,9112.75533880007,114776.401721196,15192.8973200764,93440.1568269881,24040.0592714075,1353074.85162619,1981344.8258515,340863.650146593,77809.7354689559,30488.3106996295,76152.3311103746,18640.8827322584,1424.36297562811,74119.1487845832,26743.2612258516,52844.0969132775,15199.2107978579,9385.57573955947,23635.927444657,31445.8591504366,25046.6529540498,173967.202476444,18753.9644265789,84320.8561394493,143593.214283702,45565.0856670942,31465.2397941328,286765.990889323,41549.5417731379,8449.02772428195,117500.299121804,1353439.05054228,49032.7205588808,16481.0529212984,774412.672449999,150767.010626298,8430.73538229392,219837.400422584,47453.29619972,27592.6705707271,28403.9534219879,188811.624903283,68714.7915489203,177307.8242524,9035.30996433629,249412.991959466,27941.792432804,147467.244216902,103548.023407275,37571.3536724783,302321.2874551,79184.3732780969,8453.09801210472,219620.548758035,140808.839719363,81871.2990287345,17825.6817316446,84868.9086469436,109052.02221053,1081304.50683522,297770.335381517,21639.9356541579,46863.329156797,97636.0952294356,686573.705174027,59127.5676887155,1635382.01592945,13227.0303083212,234028.741456976,72684.7328878951,126276.865755057,444479.200924273,61793.473602059,61677.7227693773,425724.294131392,8980.39009215899,102766.0251006,387215.452031859,41978.8353354867,167723.844481825,110254.532471239,8388.70275733509,55550.8367056517,8903.18916675896,331457.270094619,12490.6184548729,29149.1129915146,119596.436298462,100744.579235195,15848.1785889347,100932.465753954,0,8390.0454545778,199405.366983083,13096.9998401149,108476.958300101,67509.8974489746,204562.430390923,64113.3722323008
282577.686432744,17263.293593791,119593.896256729,21196.4448913394,93378.5967690031,22208.1080990884,1357453.31471935,1987515.05285742,346909.696198166,81193.3430453797,38165.7052566091,78321.9227066183,16965.8299630412,8442.88953301324,75835.401924322,25706.5832109109,52488.9768128888,12994.5152702529,4535.15133445664,25483.5333024726,30624.4016436205,23285.0342126938,179141.28530872,20825.8126139359,84216.5974180298,144398.793023544,45100.8983281201,30653.1923228739,286960.171656416,47311.6669132786,730.142425169157,118162.650498739,1359470.36572333,48627.4012909803,14505.9721917679,780103.701895832,155756.772922973,571.20549016144,219994.232436604,48502.9519052124,25966.2995478215,27455.1862172882,191178.117331135,70475.2904685296,177425.505002575,3014.22447550817,249588.796530836,31754.3577957531,147544.577724079,103523.517176457,36933.4113644514,308370.68339901,86059.6818091088,1244.77180057943,219777.224005118,146788.683224756,83491.6283498588,15414.1647225956,90940.2367203663,109468.308961926,1087425.0428774,303863.128601608,23502.922785842,52082.2862319579,98308.2799845001,692370.753559413,60487.2595128451,1641451.93137333,10547.3352937555,239316.503179313,72518.1946735388,127444.202361362,447518.554859192,61536.6622480142,61419.8161227025,431960.338900186,2861.93356045715,102740.235422839,387440.750320618,46967.7046820022,168249.620098252,110250.860420745,598.288732014573,59864.2092891076,3312.95821350962,331981.021344974,8971.8592526328,28234.0886030536,119618.967648998,105293.136828379,13755.6710036237,107283.429203574,8390.0454545778,0,199545.125244323,19706.4167412017,112684.564300748,67304.038763468,206072.212165538,63877.495301386
201805.263579328,202565.534557772,121756.77225591,187308.992682604,106166.928517031,221749.837265215,1187805.27229644,1852644.7287598,247770.515346344,129991.214592572,187864.131672124,126015.26088218,182579.366740019,200779.555668642,126698.195290946,173840.85160494,147057.110391055,186550.753082507,195010.104656049,175822.916324521,168920.826524615,222830.051035402,121744.738579967,180672.274545106,115331.971210199,57113.0207995596,154445.412407515,168903.870836346,87416.2221371178,169485.093308547,200274.22108844,82234.9947933342,1223741.86406301,150917.86071211,185039.206260091,642486.090366223,116397.424364279,200108.386380371,20452.9946754645,152011.045565412,225508.484894947,172090.022197607,53170.6564572221,131983.826363027,22119.9003560977,202536.09233489,50045.4258808324,173383.981372331,52000.7126856566,96021.9468147522,162619.044952111,217372.89200252,165289.031009236,198355.997967275,20235.9677131007,140009.817069684,119060.178304168,214959.189936822,151412.962315323,90384.3779702379,956477.049369436,215453.142469346,177787.085218627,163149.970052792,101939.39972638,559764.753778998,140678.278544515,1505197.66088691,188997.942867769,146815.856520772,127029.643989442,75225.541851911,268026.397528485,138009.240794109,138126.097055717,327510.914061139,202383.238250731,96805.2969793254,187895.684551818,165472.174417859,32606.9211252646,89294.5739902237,198947.662164671,152369.755288147,196232.51119249,132785.282902879,208489.621088406,171311.11499501,79926.6758113032,124580.36119739,185794.026105527,151699.611852711,199405.366983083,199545.125244323,0,189907.024614586,116205.551417071,132241.276448031,33736.1207375564,135668.374249445
263384.9251367,12684.5585016207,101848.159963692,2609.82632597901,84673.9303125934,36639.4808016969,1340208.54105992,1968311.05397858,327800.308159956,65746.6799701762,18917.6924019532,65138.0283404266,18000.6728827485,14177.1255678196,63583.7228812002,22707.662802206,45320.5875937254,16955.1197345234,17741.9616395482,15759.7614361874,26277.9593278461,37601.2901463663,160927.692495729,12068.7114395109,75715.0669738805,133530.978461546,38552.6999709102,26303.5737661193,277088.595341487,28475.3301098154,20099.9735161739,107708.44592041,1340378.59975772,41756.6260648491,17253.0774589285,761321.529923145,137771.921422244,20009.0458006983,210284.125521637,38323.9180493134,40018.9306839047,23921.6730663656,177218.044538221,58196.1623008574,167884.968463357,21436.3762796655,239796.222941591,16599.2754327386,138185.348279245,94639.5945489241,31399.8118985982,289257.596113894,66404.7831551038,19110.660338073,210067.809079188,127727.696582145,71342.9402358459,30755.2781380245,71791.8260358343,99587.1980766124,1068259.34825336,284713.636585226,14295.068277974,33922.490870635,87972.1118032842,673487.181484178,49236.5736196116,1622328.32954104,16752.9752580773,220964.328524771,64358.3763224342,115913.076137564,432297.29520971,53831.3936914805,53720.3373548341,412700.457879461,21341.2929936872,93868.7065612615,377434.281438123,29161.8231013543,157884.931195035,101267.692331966,19398.4361654119,43003.9347072534,18181.3102749627,321400.485231465,25582.1106732571,24483.79519408,110517.539104731,87930.7701374889,17092.1004039699,87916.1204317499,13096.9998401149,19706.4167412017,189907.024614586,0,95807.3882348974,59339.3195490439,193676.437071689,56060.6947107618
